date,time,tweet,tweet_id,length,hashtag,at_mention,at_message,RT,RT_pos,link,link_pos,proof_related
"2010-06-11","23:19","RT @railsjedi: @r00k dude your vim screencast fucking rocked! (so did your railsconf presentation). Please do more screencasts!!",15962140320,129,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-08-17","22:53","RT @mm: Today I learned that the word laser is actually an acronym for Light Amplification by Stimulated Emission of Radiation.",21439973272,129,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-03-17","6:32","RT @daksis: If it’s only about market reach your business likely has no heart or soul: first thing to go for mass-market appeal.",10609618980,129,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-07-19","6:03","RT @mullerbrockmann: You can use an eraser on the drafting table or a sledge hammer on the construction site. —Frank Lloyd Wright",18894952427,129,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-04-09","1:37","RT @janchip: Good design research is more like watching paint dry on the barrel of a gun thats pointed in your design teams face",11855540757,129,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-06-04","16:54","RT @jeffheuer: Developer Town: an incubator with popup workspace neighborhoods for startups: http://bit.ly/cNQ206 /via @ebellis",15429049326,129,FALSE,TRUE,FALSE,TRUE,3,TRUE,96,FALSE
"2010-09-22","15:03","RT @pheezy: Over the next few years the coyotes living in the Bronx will adapt to their surroundings. http://bit.ly/nYcEcology",25219084150,129,FALSE,TRUE,FALSE,TRUE,3,TRUE,105,FALSE
"2010-07-16","17:55","I like that @dominos is dropping fake food photography. Turns out people like to see what theyre getting. http://j.mp/real-pizza",18704704750,129,FALSE,TRUE,FALSE,FALSE,-1,TRUE,109,FALSE
"2009-10-23","4:55","dinner with @dens and @takeitez at @21stAmendment; aka @Plus1: North office. (@ 21st Amendment Brewery in SF) http://bit.ly/DUfEa",5089730056,129,FALSE,TRUE,FALSE,TRUE,68,TRUE,113,FALSE
"2009-05-03","18:15","Great piece on the anthropology of Auto-Tune’s aesthetics by the hybrid mastermind @djrupture: http://bit.ly/8bLsc (via @amadad)",1688497789,129,FALSE,TRUE,FALSE,FALSE,-1,TRUE,98,FALSE
"2010-03-02","6:49","How far would you go for excellence? http://j.mp/9rEisa #underwater #lions #hookworm #flatworms /via @olganunes /cc @venturehacks",9863934086,129,TRUE,TRUE,FALSE,FALSE,-1,TRUE,40,FALSE
"2009-09-21","4:35","Have spare PS3/xbox games? Trade em in for Detroit real estate! http://flint.craigslist.org/reo/1378803391.html (via @ellingson)",4140046951,129,FALSE,TRUE,FALSE,FALSE,-1,TRUE,67,FALSE
"2009-11-27","0:14","8 black-haired women in the living room yelling about politics. 8 dudes in the kitchen drinking and talking about business. #home",6096934123,129,TRUE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2008-07-02","17:17","Imported from South Africa and in very short supply a Coke sells on the black market for around 15 billion Zimbabwean dollars.",848574739,129,FALSE,FALSE,FALSE,TRUE,7,FALSE,-1,FALSE
"2009-03-06","9:57","Does a good procrastinator leave the most important part of the app for the last week of the project? Ill tell you tomorrow. ;-)",1287673315,129,FALSE,FALSE,FALSE,TRUE,49,FALSE,-1,FALSE
"2010-01-11","6:11","Finally reading my first ever book about a big part of what I do (branding & positioning): POSITIONING THE BATTLE FOR YOUR MIND.",7620848761,129,FALSE,FALSE,FALSE,TRUE,52,FALSE,-1,FALSE
"2009-09-15","8:04","In addition to underground cisterns ALL private & public water storage is available to the SF Fire Department for emergency use.",4000604643,129,FALSE,FALSE,FALSE,TRUE,106,FALSE,-1,FALSE
"2009-12-21","7:30","A bag of black ABS pipe a barbeque igniter and a hand drill. Those of you  with a wayward youth will know whats for Christmas.",6886961828,129,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2007-12-21","5:15","When it comes to mobile youre on borrowed time. -- Chad Stoller the Jack Bauer of Emerging Platforms to Canadian marketers.",520094212,129,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2007-05-07","5:11","Ok for real what was in the air today asbestos formaldehyde rusty rope cat fiber dust? My eyes are ready to secede from my head.",52782212,129,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-02-21","4:23","The strange world of sticker printing. Foil and paper substrates. UV varnishing. Pinfeed sheeted rolls back slits face slits.",9414506220,129,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2007-06-29","1:10","Caltrain track obstructions / accidents / drama. Alternate routes advised. 40ish minute delays. Theyre shouting in redwood city.",125454732,129,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-06-27","1:45","PS for you agency types who’ve been after me for our new capabilities deck grab it here: http://www.slideshare.net/jm3/140-proof",17131431165,129,FALSE,FALSE,FALSE,FALSE,-1,TRUE,92,FALSE
"2010-08-11","5:49","Amazing “Our Broken Garden” video ☞ http://j.mp/blackening-shows Haunting overtly “foreign” and totally fucking weird. Love it.",20861425525,129,FALSE,FALSE,FALSE,TRUE,80,TRUE,39,FALSE
"2009-07-06","2:12","@MetaGrrrl dang first Range and now Dosa? I feel like youre #foursquareshadowing me. have to up my game or change my patterns...",2490667858,130,TRUE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2009-12-23","19:18","@dianakimball @jenspec and @jasongitlin invented a holiday: http://j.mp/edgar2006 http://j.mp/edgar2008 http://j.mp/edgarcontinuum",6973759041,130,FALSE,TRUE,TRUE,FALSE,-1,TRUE,63,FALSE
"2010-05-12","4:38","RT @invoker: Delicious wines by @handofgodwines @ #smashsummit cc @loic @dannysullivan @jm3 @rrwhite @christiantaylor @davemcclure",13831836040,130,TRUE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-06-20","1:16","RT @BlackCanseco: PLEASE READ: Dope article on Manute Bols charity work/personal struggles. http://bit.ly/aWhucN  #RIP #ripmanute",16582820965,130,TRUE,TRUE,FALSE,TRUE,3,TRUE,95,FALSE
"2010-06-26","3:52","RT @amyluvsthis: Exodus 23:1 Thou shalt not raise a false report: put not thine hand with the wicked to be an unrighteous witness.",17066071726,130,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-06-23","17:44","RT @colbay: The President of Russia at Twitter sends his first Tweet from HQ!  http://twitter.com/KremlinRussia/status/16863556707",16865447736,130,FALSE,TRUE,FALSE,TRUE,3,TRUE,82,FALSE
"2009-01-16","6:34","props to @nist for inventing paid search http://tr.im/wsjkeywords and to @sferik for the quick retouch a la http://nolinovak.com.",1123119513,130,FALSE,TRUE,FALSE,FALSE,-1,TRUE,44,FALSE
"2010-06-07","13:45","Getting smarter by the second in @cpytel & @tsaleh (of @thoughtbot fame)’s totally awesome Rails “Antipatterns” talk at #RailsConf",15630090416,130,TRUE,TRUE,FALSE,TRUE,14,FALSE,-1,FALSE
"2010-08-04","17:58","Whoa! Secret Beta Link Browser mode at @Delicious! “Stumble-Upon for Delicious!” - @jamiew http://delicious.com/browsebar/user/jm3",20322182151,130,FALSE,TRUE,FALSE,FALSE,-1,TRUE,94,FALSE
"2009-05-16","19:58","still laughing at http://topfans.com/posts/2719 from @phifealert. Seriously? A sleeveless turtleneck? Are you cold or are you hot?",1819315008,130,FALSE,TRUE,FALSE,TRUE,65,TRUE,21,FALSE
"2010-03-12","8:02","The new hover effect for names on Twitter.com is sweet. Try it. @jm3 http://img.skitch.com/20100312-qjckqubj34b7mts6mw3r4j5sa7.png",10362780751,130,FALSE,TRUE,FALSE,FALSE,-1,TRUE,72,FALSE
"2009-12-21","16:37","When deciding the fate of the innocent or guilty I prefer beginning with a bagel. (@ Martha & Bros. Coffee) http://4sq.com/79EejA",6898122668,130,FALSE,TRUE,FALSE,TRUE,90,TRUE,111,FALSE
"2007-09-30","7:16","Designing in my mind to the (mental) tune of nouvelle vague doing dancing w myself. Art is an aesthetic response to a situation.",302491172,130,FALSE,FALSE,FALSE,TRUE,88,FALSE,-1,FALSE
"2010-07-17","16:40","OH: I feel like every time I try to get caught up on current events its like opening the front door of a house thats on fire.",18777757300,130,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2007-07-31","15:07","Detroit is routinely pointed out as one of the worst public school systems in the entire country - Newt Gingrichs spokesperson.",178495052,130,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2008-08-14","6:24","A service must be a real activity. A mere concept — e.g. an idea for accounting or a recipe for a baked item — is not a service.",887126463,130,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2008-08-21","5:29","Hold on 3 minutes we gotta get THE GOLD FLAKES -- Ray left em in the car. (Proud of my roundly endorsed green apple solution.)",894082211,130,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-07-13","4:39","“Sweet sweet bamboo forms 99% of a panda’s diet. In captivity they’re known to get excited by oatmeal cookies and fruitsicles.”",18411376637,130,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-09-10","7:01","Oldie but goodie: “Everything that’ll give an IBM HR director a boner that’s a flattener.” http://rolocroz.com/junk/friedman.html",24084183522,130,FALSE,FALSE,FALSE,FALSE,-1,TRUE,94,FALSE
"2008-10-09","6:25","on Red(.com): “Honestly if you proposed film’s workflow today youd be taken to the city square and hung” http://rubyurl.com/I1af",952380082,130,FALSE,FALSE,FALSE,FALSE,-1,TRUE,108,FALSE
"2009-11-09","3:44","Apple vs. Google aka Design vs. Technology (features) in the battle for your wallet (data): http://j.mp/2aXPiU http://j.mp/1ksrNu",5549917737,130,FALSE,FALSE,FALSE,FALSE,-1,TRUE,95,FALSE
"2010-06-19","3:07","“Out of work? Don’t even bother applying for a job.” Wow.  http://money.cnn.com/2010/06/16/news/economy/unemployed_need_not_apply/",16517413005,130,FALSE,FALSE,FALSE,FALSE,-1,TRUE,62,FALSE
"2009-10-21","6:10","http://weheartit.com/entry/876230 More or less safe for work especially if youre in the donut ice cream or fast food industry.",5038279240,130,FALSE,FALSE,FALSE,TRUE,15,TRUE,3,FALSE
"2010-05-27","6:41","In Michigan (Ann Arbor Royal Oak Birmingham)? Move into an amazing loft this summer. Tell a friend / RT: http://moourl.com/tyd57",14817986907,130,FALSE,FALSE,FALSE,TRUE,104,TRUE,108,FALSE
"2010-04-20","17:17","@netik hey man thanks for the unicorn help at #chirp. i enjoyed your scaling talk too. can you post your slides online somewhere?",12527515429,131,TRUE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2010-02-01","21:12","@graemethickins actually 140 Proof => (the number of characters in a tweet) + (measurable proof of engagement in advertising)  :-D",8513953864,131,FALSE,TRUE,TRUE,TRUE,120,FALSE,-1,TRUE
"2010-06-19","23:01","@dcurtis if you want to do Madrid right go to Teatriz and el Hotel Puerta America. Your mind will fucking explode. Thank me later.",16576365435,131,FALSE,TRUE,TRUE,TRUE,7,FALSE,-1,FALSE
"2009-12-24","5:58","@eporres: Interesting! Candidly I wouldnt write off the opportunities that LOco TAco MEat opens up for you just yet. Thanks man.",6991178582,131,FALSE,TRUE,TRUE,TRUE,63,FALSE,-1,FALSE
"2009-09-11","22:40","@takeitez +1 for jumping into optimizing the stamp-earning paths today and putting so many good ideas into play with @sixthburrito.",3921445949,131,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2010-04-04","19:54","@dabney you should try presenting at pecha-kucha. its much less scary on stage than youd expect and great practice for speaking.",11603176727,131,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2007-04-03","6:27","@mnowland:builds on the sound organ / sonic status idea we had in NYC. what is the rhythm of 99999 long distance digital whispers?",18250051,131,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2010-03-31","21:14","RT @buzz: If youre headed to the Chirp Conference be sure to check out 140 Proofs Pre-Party: http://tweetvite.com/event/prechirp",11387276109,131,FALSE,TRUE,FALSE,TRUE,3,TRUE,96,TRUE
"2010-06-02","15:40","RT @umairh: Marketing is not about pushing product. Its about making markets. Thats what Apple gets - and most companies dont.",15259702301,131,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-06-07","13:42","RT @umairh: Many CEOs I speak to see success in two ways. As waging a war or building a cult. But its more like seeding a garden.",15629862982,131,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-09-28","8:38","RT @venturehacks: “Being effective is an epic chore. It makes being smart or right seem easy.” More niv-wisdom channeling Drucker.",25767422203,131,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-08-12","3:35","RT @vnaylon: Russian Man Jailed for Assaulting Fortune Teller Who Predicted He Would Go to Jail http://bit.ly/cjNcq8 (via @madhack)",20943082764,131,FALSE,TRUE,FALSE,TRUE,3,TRUE,99,FALSE
"2009-11-18","18:04","Amount of time on hold with @orbitz thusfar due to NWA/Delta merger glitch: 29 minutes and counting. Breakfast burritos ordered: 1.",5832728149,131,FALSE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-08-28","13:34","My story canister refilled to bursting after a night of hipster tourism w/ @cfrye2000: mini-ponies shadow currencies cardbitrage.",22353122421,131,FALSE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2009-10-28","9:50","the evolution of art collaboration bikes hacking systems tone: http://www.vimeo.com/7304749 #blips @companypolicy @carsonnting",5226512303,131,TRUE,TRUE,FALSE,TRUE,21,TRUE,66,FALSE
"2010-06-21","22:23","“They believe you fall into the Stow Davis-inclined IKEA-fearing writer slash surfer demographic” http://j.mp/storyshop /via @rands",16725624334,131,FALSE,TRUE,FALSE,FALSE,-1,TRUE,101,FALSE
"2009-06-14","21:06","in which im instructed to patch php with a 33663 line diff documented in Russian. #progress это высокоскоростной и масштабируемый",2169198172,131,TRUE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2009-12-27","3:03","In which I learn about the Korg padKONTROLs Native Mode and MIDI-OX the worlds greatest all-purpose MIDI Utility. #nerdfervor",7078397640,131,TRUE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2009-07-07","5:53","Summarizing is great practice. I can pitch a version of this business in 2 bytes. Whats the shortest successful pitch youve done?",2510019545,131,FALSE,FALSE,FALSE,TRUE,98,FALSE,-1,FALSE
"2008-05-28","3:37","So now you have to shoot a BB gun. Why because I talked about masturbation? No no its just part of the interview process.",821419491,131,FALSE,FALSE,FALSE,TRUE,96,FALSE,-1,FALSE
"2010-04-11","0:10","“For millions of people the body has become a vehicle through which experiences pass from the outside world into a status update.”",11962821447,131,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-09-05","17:32","“All anyone really wants is a quiet easy life surrounded by people that love them. Anything else is a conceit.” http://j.mp/bcQG1w",23075983473,131,FALSE,FALSE,FALSE,FALSE,-1,TRUE,115,FALSE
"2010-06-16","15:40","The new Apple checkout UI looks unsettlingly Facebookish down the blue accents and the Generic Homunculous Icon™ http://j.mp/iFace",16315439898,131,FALSE,FALSE,FALSE,FALSE,-1,TRUE,116,FALSE
"2010-07-23","0:47","@jonelvekrog This one’s for you: RT @essl: New York cabbie to man in Red Sox hat: “Hey! Fuck you! Go back to Boston asshole!” #I♥NY",19297269169,132,TRUE,TRUE,TRUE,TRUE,36,FALSE,-1,FALSE
"2009-12-23","23:34","@carinnatarvin hi dude cant today :(  enjoy a drink on me at the slightly depressing SFO bars where they make everything a double?",6980514935,132,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2010-02-27","22:22","@samaman curious: why tweet songs to followers? Is it for people who read Twitter in the web browser so they can listen? /cc @seekoh",9748244367,132,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2009-07-13","14:34","@samaman dont be fooled my following list may be exclusive but it aint club med. Mister @seekohs the first to request admission.",2614722165,132,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2009-07-24","7:23","@kosta when youre ready to enter the 2 men enter/1 man leaves conservation-of-36-followers experiment you know where my cave is.",2814788006,132,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2010-03-10","5:35","@namechk hi namechk gives me false positives for 3-letter usernames on facebook linkedin digg wordpress goodreads. Can you fix?",10258231527,132,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2010-07-12","2:57","@dugsong nice piece from @muster on the power of colocated startups; you should hip him to the @techbrewery! ☞ http://bothsid.es/6l3",18323720736,132,FALSE,TRUE,TRUE,TRUE,65,TRUE,114,FALSE
"2010-07-17","22:36","RT @highindustrial: Apple is going to announce that signal strength will henceforth be measured in Dieter Rams rather than decibels.",18795659316,132,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-10-01","15:06","RT @jeffbellseattle: Thinks Southwest is the only airline which gets how to board planes. All others are a study in animal behavior.",26088109713,132,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2009-09-09","4:00","props to @bigspaceship for sharing http://betyourfollowers.com/. Please enjoy their latest exquisite madness by following @corpsify.",3856538818,132,FALSE,TRUE,FALSE,FALSE,-1,TRUE,38,FALSE
"2010-09-25","16:25","(Last quote via @vanessagene and @blaisegv: “A slightly hungover Online Community Management Link Roundup” http://ow.ly/2ISuF #cmgr)",25512374291,132,TRUE,TRUE,FALSE,FALSE,-1,TRUE,110,FALSE
"2010-04-04","17:59","i love how simple @echofons homepage icons are. they send signals to @Twitter power users: you are welcome here. http://j.mp/druZ3t",11598785312,132,FALSE,TRUE,FALSE,FALSE,-1,TRUE,116,FALSE
"2010-02-28","20:38","Oddly sitting next to @rands and (I think) spolsky. Looking around for @jwz to complete the triangle. (@ XYZ) http://4sq.com/42rfGX",9790729796,132,FALSE,TRUE,FALSE,FALSE,-1,TRUE,113,FALSE
"2010-07-27","17:47","Great high-concept startup pitch from @bebaroobabies: “Netflix for baby clothes” http://bit.ly/dkCsZP via @dugsong /cc @venturehacks",19674534385,132,FALSE,TRUE,FALSE,TRUE,25,TRUE,84,FALSE
"2009-08-29","20:02","Track the heartwarming progress of detroit’s Team @Formalplay as they wind their way across the country to California. #followfriday",3631109754,132,TRUE,TRUE,FALSE,TRUE,16,FALSE,-1,FALSE
"2010-02-11","19:17","“Meaning is the new cornerstone of advantage: Does what you produce actually make anyone meaningfully better off?” — @umairh #wisdom",8973780489,132,TRUE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-03-17","22:46","Vote for this idea: Get 1000000 young adults on bikes for everyday transportation.  #pepsirefresh http://pep.si/cfIRAT /cc @mashSF",10642493240,132,TRUE,TRUE,FALSE,TRUE,77,TRUE,101,FALSE
"2010-05-04","17:21","“Like this guy with the beard — He’s saying to the world: ‘I dont care.’ He’s saying: ‘I dont even need half my face.’” #comedians",13374776665,132,TRUE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-10-09","20:43","Since most of the literature on asymmetric warfare was written by the losing side we must discard 99% of this. — Martin van Creveld",26874937106,132,FALSE,FALSE,FALSE,TRUE,118,FALSE,-1,FALSE
"2008-05-19","16:23","Bobs Donuts The Monday Morning Maple Remix is helping distract from jalapeño garlic sauce eyes. Gravity of frivolity feels strong.",815052463,132,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-03-16","14:44","Design Thinking is generative abductive exploratory collaborative iterative. Its transformative ideas vs. incremental features.",10572744231,132,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2007-05-16","8:18","hats off to my man and his girl downstairs that sounded like some straight up triathon-style f-cking with bikes and guns and shit.",65865032,132,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2009-12-30","6:22","Emboldened by helping me drag an abandoned bookshelf up 3 rainy blocks my mom borrows my neighbors new issue of People magazine.",7187669182,132,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-02-15","20:28","To all SF sneezers and allergy sufferers today: http://www.weather.com/outlook/health/allergies/almanac/USCA0987?pollentype=weed :-(",9154749258,132,FALSE,FALSE,FALSE,FALSE,-1,TRUE,51,FALSE
"2010-08-10","3:00","@Britopian heya were on the panel together for #140conf. Have time to meet tomorrow or wednesday to chat? Ping me: jm3@140proof.com",20761066497,133,TRUE,TRUE,TRUE,FALSE,-1,FALSE,-1,TRUE
"2010-09-10","5:34","@cstoller You know they kick one person off ea. week! Time for Consulting Heroes™ to turn up the heat. #theseshirtswontsellthemselves",24080066346,133,TRUE,TRUE,TRUE,TRUE,115,FALSE,-1,FALSE
"2010-02-10","20:33","@LumiHQ Your work’s great. BTW you might want to promote Lumi Co on Twitter using social ads from http://140proof.com my company :)",8917649370,133,FALSE,TRUE,TRUE,FALSE,-1,TRUE,101,TRUE
"2010-02-16","4:07","@thuddwhirr Hey dude! Im messing around with the Twilio SMS API in ruby and having problems (getting 400 Bad Request). Any pointers?",9170133663,133,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2010-02-21","0:35","@hnshah Every time you tweet a klck.me ad i read kickme. You may want to consider switching to something like http://j.mp my dog.",9405919147,133,FALSE,TRUE,TRUE,FALSE,-1,TRUE,113,FALSE
"2010-06-22","16:12","RT @formalplay: Back to U.S. from Korea on tomorrow’s yesterday. Suffering from… reverse jetlag? Jet acceleration? #backfromthefuture",16781463589,133,TRUE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-10-07","17:32","RT @atom26: Hey #congress thx for #failing to pass the #Child Nutrition Bill last week. You guys really #suck.  http://bit.ly/bqXzNC",26670816014,133,TRUE,TRUE,FALSE,TRUE,3,TRUE,115,FALSE
"2010-09-09","19:40","RT @140ProofAds: Echofon users can reply to and retweet 140 Proof ads. Just ctrl-click to pass them along! http://j.mp/retweetableads",24038086532,133,FALSE,TRUE,FALSE,TRUE,3,TRUE,110,TRUE
"2010-02-01","23:05","RT @nilofer Accenture calling strategy dead is them finally realizing people have lost hope in strategy as Powerpoint. /via @umairh",8517828494,133,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-05-03","13:28","RT @jeffheuer: twitter roll: eel and avocado wrapped with grilled blue crab enoke mushrooms caviar eel sauce and raspberry sauce",13305299891,133,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2010-09-03","1:03","RT @mccreath: Ping: Its like you explained social networks to George Costanzas dad who then told the Apple engineers what to build.",22845885619,133,FALSE,TRUE,FALSE,TRUE,3,FALSE,-1,FALSE
"2009-04-30","16:18","RT @cstoller RT @rsarver RT @devon http://twitpic.com/480n8 - Sign at Kickass Cupcake: People HATE us on Yelp (for @charlanebrady )",1660300178,133,FALSE,TRUE,FALSE,TRUE,3,TRUE,38,FALSE
"2010-04-20","17:49","via the @ChangeLogShow podcast: new episode: 0.2.1 from #chirp w/ me and @sferik! http://bit.ly/tcl-0-2-1 #geeks #racket #ruby #rails",12528969747,133,TRUE,TRUE,FALSE,FALSE,-1,TRUE,85,FALSE
"2010-08-05","0:38","I like that @trueventuress site has a real recommendations page. http://j.mp/bYEHkU Most VCs sites feature blather plus headshots.",20346605872,133,FALSE,TRUE,FALSE,FALSE,-1,TRUE,68,FALSE
"2010-08-01","17:17","Amazing read. Please share. / RT @umairh: a poignant insightful article about the death of the American dream:  http://bit.ly/chgrry",20075829324,133,FALSE,TRUE,FALSE,TRUE,33,TRUE,115,FALSE
"2010-08-15","18:35","“The Diet Coke™ Ad THEY DIDN’T WANT YOU TO SEE” RT @WhitneyCummings: This my friends is why I wear spanx  http://yfrog.com/5cc8zjoj",21250830168,133,FALSE,TRUE,FALSE,TRUE,51,TRUE,109,FALSE
"2010-02-19","19:51","Hello fellow freaks. Who among you is going to SXSWi? @message me back for ultimate glory and justice. Were going to go crazy there.",9349940738,133,FALSE,TRUE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-08-27","23:29","140 Proof Infiniti Echofon ÜberTwitter Targeting Promoted Tweets The Universe & Everything. http://t.co/LFhjyOM by @techcrunch",22307171237,133,FALSE,TRUE,FALSE,TRUE,33,TRUE,95,TRUE
"2010-06-28","0:27","“Startups are primarily competing against indifference lack of awareness and lack of understanding — not other startups.” – @cdixon",17206479228,133,FALSE,TRUE,FALSE,TRUE,7,FALSE,-1,FALSE
"2010-08-07","17:13","Re: the demise of DJ Rotator — “I guess the high of being a world-famous DJ can’t compare to the high of crack cocaine.” #shitBMGsays",20566014492,133,TRUE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-05-26","16:42","Just bought all of NewEgg’s 4GB RAM and they only had 5/8 of what i asked for. I’ve never had so much RAM in all my life. #CS5xserve",14774840278,133,TRUE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-06-25","3:29","“When Martin Lindstrom examined the brains of Apple devotees via MRI he found them indistinguishable from those committed to Jesus.”",16984534055,133,FALSE,FALSE,FALSE,TRUE,11,FALSE,-1,FALSE
"2007-05-30","18:32","New mashup idea: Restrainr - tag someone and then get text message alerts when they come within 500 feet of you. Heard it here first.",84328482,133,FALSE,FALSE,FALSE,TRUE,73,FALSE,-1,FALSE
"2009-07-28","20:23","IMAGINATIONS RUN WILD DURING THIS 88° F  VANCOUVER HUMIDITY WAVE DURING A GASTOWN GAS-LEAK FOUR-ALARM FIREDRILL ... HILARITY ABOUNDS!",2896393763,133,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-08-26","19:53","I wonder if a new species could emerge that subsists only on leftover meeting food. I wonder what it would look like. I bet horrible.",22204832926,133,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-09-12","17:30","When designing software for most people: Users don’t read stuff. Users can’t use the mouse. Users can’t remember anything. (all true)",24301823862,133,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2008-05-16","8:22","SF mock-summer reminds me of Toronto trips laffing/smoking/drinking/bitching about dumbass clients all the while sitting OUTSIDE...",812590847,133,FALSE,FALSE,FALSE,FALSE,-1,FALSE,-1,FALSE
"2010-07-20","17:55","Going insane for the dark motion graphics work of Onur Senturk this morning: http://vimeo.com/13216490 ☚ ★ ☛ http://vimeo.com/9856705",19011781586,133,FALSE,FALSE,FALSE,FALSE,-1,TRUE,80,FALSE
"2010-04-12","7:34","Condensing the best of 5 seasons of The Wire into 10 minutes part II (better selections): http://www.youtube.com/watch?v=TFh2f7rNAEI",12034744555,133,FALSE,FALSE,FALSE,TRUE,66,TRUE,93,FALSE
"2010-02-22","17:26","Krystian Morgan’s titles for The Thing³ - “I’m a big fan of substance over style.” http://www.artofthetitle.com/2010/02/22/the-thing/",9484819779,133,FALSE,FALSE,FALSE,TRUE,98,TRUE,86,FALSE
"2010-08-10","2:59","@CoryOBrien hola were on the panel together for #140conf. Have time to meet tomorrow or wednesday to chat? Ping me: jm3@140proof.com",20760988670,134,TRUE,TRUE,TRUE,FALSE,-1,FALSE,-1,TRUE
"2010-02-19","20:35","@seekoh creating some slick 140 Proof stickers for SXSW. thinking round with a slogan and the URL. we should talk slo-guns. @takeitez",9351535112,134,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,TRUE
"2009-12-31","17:07","@jonahgrant what happened to your excellent failwhale icon? i favorited it on delicious before you switched it up. :/ wheres it from?",7240326122,134,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2010-06-26","16:52","@alexchoi IMHO Songbird has some rad plugins but shines brightest in a non-iPhone workflow. Your local Ogg-Vorbis zealot may disagree.",17104119190,134,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
"2009-11-23","15:48","@busterbenson youre right I think we do need +1 for multiple people in one tweet. Are you on aim? Weve an API Id like to show you.",5979497643,134,FALSE,TRUE,TRUE,FALSE,-1,FALSE,-1,FALSE
