tweet_id,tweet,screen_name,name,date,avatar
1325953248,We have discovered the one local goth club. It is located at the intersection of 7th St and the year 1993.,jwz,Jamie Zawinski,03-13-2009 22:29:34,http://s3.amazonaws.com/twitter_production/profile_images/64763711/aim-bag-large_normal.jpg
1327370382,Donath: People will pay for interaction with celebrities. Cost changes with degree of celeb,awolk,Alan Wolk,03-14-2009 08:52:23,http://s3.amazonaws.com/twitter_production/profile_images/67810988/Profile_normal.jpg
1327372798,"Totally enjoying being surrounded by 1000s of happy, energized people. It's kind of like NASCAR for nerds. #sxswi",halvorson,Kristina Halvorson,03-14-2009 08:53:01,http://s3.amazonaws.com/twitter_production/profile_images/83494421/brains_061-4_normal.jpg
1327375219,Prof. Siva talking about how we don't view mainstream celebs as deserving of respect or privacy b/c they've chosen to be celebs,awolk,Alan Wolk,03-14-2009 08:53:37,http://s3.amazonaws.com/twitter_production/profile_images/67810988/Profile_normal.jpg
1328105717,Anyone want to go to the Farmer's Market with me for Lamb Sausage?  How about Mission Pie for the $3.14 slice?,cameo,Cameo Wood,03-14-2009 11:57:54,http://s3.amazonaws.com/twitter_production/profile_images/59384760/6856_normal.jpg
1328494776,"Outside the box, thinking how can I make the box larger.",techknow,techknow,03-14-2009 13:36:47,http://s3.amazonaws.com/twitter_production/profile_images/52375702/Jx__normal.png
1328499133,RT @unclebobmartin: 3.141592653589793238462643383279502884197169399375105820974944592307816406286208998628034825342117067982148086513282306,techknow,techknow,03-14-2009 13:37:52,http://s3.amazonaws.com/twitter_production/profile_images/52375702/Jx__normal.png
1328932422,Staring next to a guy with a mustache. Feeling vulnerable. #sxsw,cstoller,Chad Stoller,03-14-2009 15:29:49,http://s3.amazonaws.com/twitter_production/profile_images/51580031/chad_wu_mini_normal.jpg
1329642341,"I got in a fight with a bowl of noodles. I won. their only defense was gravity. and, um, they were noodles.",baileygenine,Bailey,03-14-2009 18:44:56,http://s3.amazonaws.com/twitter_production/profile_images/126059868/bgs7_normal.jpg
1331333857,"Nothing says ""babe magnet"" quite like Ani DiFranco armpits with a Glenn Danzig sneer. Mothers lock up your daughters, tofu, and D&D boards.",AinsleyofAttack,Ainsley Drew,03-15-2009 06:43:04,http://s3.amazonaws.com/twitter_production/profile_images/35188412/telephone_normal.jpg
1334051136,Billy Mays' wife should be in commercials for Excedrin.,AinsleyofAttack,Ainsley Drew,03-15-2009 18:13:36,http://s3.amazonaws.com/twitter_production/profile_images/35188412/telephone_normal.jpg
1335094143,i am going crazy.,baileygenine,Bailey,03-15-2009 23:08:51,http://s3.amazonaws.com/twitter_production/profile_images/126059868/bgs7_normal.jpg
1335262222,"We should be designing UI for any youth-targeted product as if it's for a video game, since they already have a visceral sense for it.",mlevchin,Max Levchin,03-16-2009 00:24:20,http://s3.amazonaws.com/twitter_production/profile_images/80699901/max_normal.jpg
1338978603,Thought of the Day: The art of living is the real art.,DAVID_LYNCH,David Lynch,03-16-2009 15:38:54,http://s3.amazonaws.com/twitter_production/profile_images/63730229/DL_normal.jpg
1339066471,"I'd be the Olympic champion of pushing the garbage down when it's full.That shit is so compact, diamonds are forming.",zolora,Theresa,03-16-2009 15:56:57,http://s3.amazonaws.com/twitter_production/profile_images/61648659/l_644398469c45779d72b60afea9d39240_normal.jpg
1339778986,Watching Gossip Girl. HATING Dan Humphrey.,essl,Mike Essl,03-16-2009 18:32:31,http://s3.amazonaws.com/twitter_production/profile_images/58405580/essl_twit_normal.png
1340052154,"my mom's argument to make me get the remote for her: ""by distance it's closer to you than it is to me. emotionally, it's closer to me.""",baileygenine,Bailey,03-16-2009 19:31:56,http://s3.amazonaws.com/twitter_production/profile_images/126059868/bgs7_normal.jpg
1340634370,Tiny spoons are among my favorite things. I am delighted whenever I eat ice cream or gelato with one.  http://twitpic.com/26arl,delbius,Del,03-16-2009 21:59:03,http://s3.amazonaws.com/twitter_production/profile_images/72882531/DelSpam_normal.jpg
1343114763,"Of course, I'm equal parts Irish and English, so I'm always dealing with the constant urge to oppress myself.",zolora,Theresa,03-17-2009 09:51:04,http://s3.amazonaws.com/twitter_production/profile_images/61648659/l_644398469c45779d72b60afea9d39240_normal.jpg
1347763735,"oh man, nightmares suck. this is why, children, you should never sleep. start nagging your parents now to give you coffee.",baileygenine,Bailey,03-18-2009 04:31:06,http://s3.amazonaws.com/twitter_production/profile_images/126059868/bgs7_normal.jpg
1349481702,In this month's edition of Eccentric Old Man Magazine: Sweaters for your poodle! Outrageous hats! The 10 best creepy phrases for 2009!,Just_Alison,Alison Agosti,03-18-2009 10:35:33,http://s3.amazonaws.com/twitter_production/profile_images/106110778/MyPicture_normal.jpg
1350034445,I think that there are some crowds incapable of wisdom.,hchamp,heather champ,03-18-2009 12:17:54,http://s3.amazonaws.com/twitter_production/profile_images/179913205/me-tiny_normal.jpg
1352895346,good night twitter friends,charlanebrady,charlanebrady,03-18-2009 22:23:48,http://s3.amazonaws.com/twitter_production/profile_images/57598390/CRB_2_normal.jpg
1355582430,"Test of the infinite Shakespeare-typing monkeys hypothesis resulted in 5 pgs consisting largely of the letter ""S"". http://tinyurl.com/3pu9j",adamfaja,Adam Faja,03-19-2009 10:34:59,http://s3.amazonaws.com/twitter_production/profile_images/82310825/paddler_bigger_normal.png
1357252510,Trying to convince simmons that carrying around a monkey while topless does -not- constitute a bikini,jamesv,james vreeland,03-19-2009 16:15:10,http://s3.amazonaws.com/twitter_production/profile_images/66558728/skull_001_normal.jpg
1359004230,Done is the engine of more. http://tinyurl.com/b8w6gp,sferik,Erik Michaels-Ober,03-19-2009 23:27:20,http://s3.amazonaws.com/twitter_production/profile_images/120458776/erik_normal.jpeg
1359316806,Whew! Just finished the website I'm working on before my Dreamweaver trial ran out. I am a PROFESSIONAL.,ckwinny,ckwinny,03-20-2009 01:40:55,http://s3.amazonaws.com/twitter_production/profile_images/66602781/a_normal.jpg
1362814932,"covet: a beer in a green-shagged carpeted pub, the rain pelting on blackened windows and the ting! of smeary arcade games in the background.",Lucky_Kristin,kristind,03-20-2009 14:37:15,http://s3.amazonaws.com/twitter_production/profile_images/145474787/kristin75_normal.jpg
1362976896,"I'm consumed nothing but coffee and Reese's eggs today, so, I'm gonna go for it, guys. I'm gonna try to levitate.",zolora,Theresa,03-20-2009 15:09:16,http://s3.amazonaws.com/twitter_production/profile_images/61648659/l_644398469c45779d72b60afea9d39240_normal.jpg
1371633344,I'M AT THE ZOO AND NOTHING ELSE MATTERS!!!!!!!,baileygenine,Bailey,03-22-2009 12:22:44,http://s3.amazonaws.com/twitter_production/profile_images/126059868/bgs7_normal.jpg
1372536217,You never appreciate the simple brilliance of the common lightbulb until one blows out. Related: OH GOD SO SCARED OF MONSTERS IN THE DARK,Tony_D,Tony Delgrosso,03-22-2009 15:55:07,http://s3.amazonaws.com/twitter_production/profile_images/128956796/tony_clr_normal.jpg
1372684020,The nights get longer and the days get harder. If I didn't know how much worse it could be it would be hard to keep a positive attitude.,addictedimage,Conan knows kung-fu.,03-22-2009 16:29:23,http://s3.amazonaws.com/twitter_production/profile_images/70897048/lj_normal.jpg
1372899581,"To the lady in Whole Foods watching New Jack City, on YouTube, in 11 parts: when can we get married?",kaiton,kaiton,03-22-2009 17:20:05,http://s3.amazonaws.com/twitter_production/profile_images/68105217/escher_normal.png
1375981304,Hope you all had a nice weekend.,DAVID_LYNCH,David Lynch,03-23-2009 08:20:59,http://s3.amazonaws.com/twitter_production/profile_images/63730229/DL_normal.jpg
1376317277,"New blog post: What is the minimum viable product? http://bit.ly/sioJC. The MVP can often be a Google ad, PowerPoint slide, or landing page.",venturehacks,Venture Hacks,03-23-2009 09:22:57,http://s3.amazonaws.com/twitter_production/profile_images/73867839/Picture_23_normal.png
1376977840,There's a frying pan / in my bed. Li'l Dadaist / strikes again. Curses!,momku,Momku,03-23-2009 11:23:34,http://s3.amazonaws.com/twitter_production/profile_images/18847342/kanji_mother_normal.jpg
1377137382,"on the phone with my dad while he tries to use a fax machine: ""i unplug it and it starts dialing? i should hire a homing pigeon.""",baileygenine,Bailey,03-23-2009 11:53:56,http://s3.amazonaws.com/twitter_production/profile_images/126059868/bgs7_normal.jpg
1377138480,Life is a series of optimizations.  The key is making sure you're optimizing for what's most important to you.,binaryfeed,Jeffrey Wescott,03-23-2009 11:54:09,http://s3.amazonaws.com/twitter_production/profile_images/64598052/j-bw-torso-hat-square_normal.jpg
1377176453,"my dad explaining his fax machine: ""It's some HP83..BS..piece of shit that should do anything..it can crochet me a scarf of this document.""",baileygenine,Bailey,03-23-2009 12:01:25,http://s3.amazonaws.com/twitter_production/profile_images/126059868/bgs7_normal.jpg
1377603070,"Tweets that ask for a product like yours, or showering praise upon it, are becoming a standard part of every startup's pitch.",venturehacks,Venture Hacks,03-23-2009 13:22:10,http://s3.amazonaws.com/twitter_production/profile_images/73867839/Picture_23_normal.png
1378588612,At the old stomping grounds for a quick speech.  Never even been to this campus!  -Visitor- though?! Painful :)  http://twitpic.com/2e2kr,mlevchin,Max Levchin,03-23-2009 16:28:13,http://s3.amazonaws.com/twitter_production/profile_images/80699901/max_normal.jpg
1378830197,17% of doctors admit to making fun of their patients while under anesthesia. My first reaction is how do we get those doctors on Twitter?,byx,Bixby,03-23-2009 17:17:54,http://s3.amazonaws.com/twitter_production/profile_images/125800375/portrait_twitter_normal.gif
1378885177,"I forgot my ""strangers please talk to me"" sign for my train ride, good thing my headphones and book relay the same message.",baileygenine,Bailey,03-23-2009 17:29:03,http://s3.amazonaws.com/twitter_production/profile_images/126059868/bgs7_normal.jpg
1379326986,i'll never get a foursquare badge because i check in at boring/unregistered places. i'm at the corner store! i'm at home! i'm in jail!,takeitez,Lady Naylon,03-23-2009 18:56:43,http://s3.amazonaws.com/twitter_production/profile_images/54183560/scarfthumb_normal.jpg
1381374943,"Bowl of oatmeal at the hotel cost $30! And it didn't even come with a dewy, quivering nipple off of which to snort my cocaine.",dooce,Heather B. Armstrong,03-24-2009 05:18:46,http://s3.amazonaws.com/twitter_production/profile_images/18469882/me_normal.jpg
1383344034,"Are you in serious trouble when you start to strongly identify with Herzog's protagonists?  Especially Kinski in ""Fitzcarraldo""?!!",selenevomer,amy glengary yang,03-24-2009 11:55:26,http://s3.amazonaws.com/twitter_production/profile_images/107821822/neon_pink_square_avatar_300_normal.jpg
1384120924,This vagina? This vagina is a CIRCUS! Center Ring.,teamvagina,Team Vagina,03-24-2009 14:25:49,http://s3.amazonaws.com/twitter_production/profile_images/93415248/pointing_finger_01_normal.jpg
1385536163,@unclegrambo Her tats are like a body map of all the places bad men have touched her.,highindustrial,Raza Syed,03-24-2009 19:02:50,http://s3.amazonaws.com/twitter_production/profile_images/91563586/gulp_normal.jpg
1385591551,Embrace Form OVER Function!  Switched from diet coke to diet pepsi (which is not nearly as delicious) purely for the groovy seventies font.,selenevomer,amy glengary yang,03-24-2009 19:13:41,http://s3.amazonaws.com/twitter_production/profile_images/107821822/neon_pink_square_avatar_300_normal.jpg
1390707734,WORDS TEND TO BE INADEQUATE,jennyholzer,Jenny Holzer,03-25-2009 15:11:51,http://s3.amazonaws.com/twitter_production/profile_images/25643062/jenny_holzer_normal.jpg
1394716671,"The Aye-Aye is the world's largest nocturnal Prosimian.  Did you know that?  No, you fucking didn't.",Just_Alison,Alison Agosti,03-26-2009 07:50:24,http://s3.amazonaws.com/twitter_production/profile_images/106110778/MyPicture_normal.jpg
1395853936,Kombucha is gnarly but weirdly delicious. Like yoga for my insides.,nanaenay,ranae heuer,03-26-2009 11:04:22,http://s3.amazonaws.com/twitter_production/profile_images/17150672/wine_normal.jpg
1395887341,DO SUBLIMINAL MESSAGES EVEN (clickthestar) WORK?,tehawesome,Henry Birdseye,03-26-2009 11:10:10,http://s3.amazonaws.com/twitter_production/profile_images/63471276/eyebrows_normal.jpg
1396335478,"Sure, an Aye-Aye could make a nest in a tree hole. But he'd rather make a nest in the corpse of the guy that stole his girlfriend.",Just_Alison,Alison Agosti,03-26-2009 12:40:06,http://s3.amazonaws.com/twitter_production/profile_images/106110778/MyPicture_normal.jpg
1396734127,getting ready for my show tonight opening up for TRICKY in SF with Heavyweight Dub Champion,JillianAnn,Jillian Ann,03-26-2009 13:51:44,http://s3.amazonaws.com/twitter_production/profile_images/117132904/JAD_normal.JPG
1396752807,"Alex: 0, cowlick: 7,532,096",abruehl,Alicks Brool,03-26-2009 13:55:05,http://s3.amazonaws.com/twitter_production/profile_images/80026453/DSCF3544_normal.jpg
1397115095,At a subterranean supermarket. Mildly startled but feeling amiable.,delbius,Del,03-26-2009 14:58:27,http://s3.amazonaws.com/twitter_production/profile_images/72882531/DelSpam_normal.jpg
1398519925,This is my headache hat because I have a headache.  http://twitpic.com/2hfoo,delbius,Del,03-26-2009 19:19:37,http://s3.amazonaws.com/twitter_production/profile_images/72882531/DelSpam_normal.jpg
1398770538,"Among the mud and rock and rugged terrain: an elegant Japanese woman in stiletto ankle boots,walking her leashed cat. #weirdshitIseeonmyruns",Lucky_Kristin,kristind,03-26-2009 20:09:24,http://s3.amazonaws.com/twitter_production/profile_images/145474787/kristin75_normal.jpg
1399791250,"Teacher laughed at us when we asked her to teach us bamboo for our last painting class: ""People spend their lives learning to paint bamboo.""",ckwinny,ckwinny,03-27-2009 01:05:25,http://s3.amazonaws.com/twitter_production/profile_images/66602781/a_normal.jpg
1401446536,"RT @slavin: Having blackberry vs iphone debate w cab driver. ""Thing is I only got one arm,"" he says. ""Which is better for me?""",michaelSurtees,michaelSurtees,03-27-2009 08:18:22,http://s3.amazonaws.com/twitter_production/profile_images/62893221/square_me_normal.jpg
1401647879,"Him: I like the glasses. Very sexy librarian. Me: If you don't return your books, I'll charge late fees. Him: You're not doing it right.",shoesonwrong,Annie,03-27-2009 08:52:34,http://s3.amazonaws.com/twitter_production/profile_images/72111894/PA210029_normal.jpg
1406063368,I have gone through 1Lb of coffee in three days.  Downside = expensive. Plus side = I can see around corners.,addictedimage,Conan knows kung-fu.,03-28-2009 00:58:00,http://s3.amazonaws.com/twitter_production/profile_images/70897048/lj_normal.jpg
1406141775,Listening to a sleep aid CD that sounds like what I'd imagine being inside Enya's womb is like.  Also getting my feet massaged.,audomatic,audomatic,03-28-2009 01:37:45,http://s3.amazonaws.com/twitter_production/profile_images/62745228/facecover_normal.JPG
1407756365,"Let's do something for an hour to raise awareness about how sanctimonious, empty gestures do nothing to solve intractable problems.",adamisacson,Adam Isacson,03-28-2009 10:14:38,http://s3.amazonaws.com/twitter_production/profile_images/123860842/n762092781_7641_normal.jpg
1408515928,just escorted a dapper young chickadee out of Bright Moments World Headquarters!,BrightMoments,A.Minor,03-28-2009 12:58:36,http://s3.amazonaws.com/twitter_production/profile_images/154481767/aminor_normal.jpg
1411350463,"perhaps they can just combine the two. create a ""dogmop"", if you will. a pet for when you are lonely and a mop for when you are not lonely",LILWAYNESWORLD,AIMEE,03-29-2009 01:08:59,http://s3.amazonaws.com/twitter_production/profile_images/63561574/ani004_normal.gif
1411648715,Battles' drummer looks like a cross between Anthony Bourdain & Dana Andrews. Tony Bourdandrews.,ckwinny,ckwinny,03-29-2009 03:37:55,http://s3.amazonaws.com/twitter_production/profile_images/66602781/a_normal.jpg
1412440737,A funny funeral? My first.,amadad,Ali Madad,03-29-2009 08:22:27,http://s3.amazonaws.com/twitter_production/profile_images/59744651/n580600538_1587844_5163_normal.jpg
1415528123,Helen Hunt's Korean heritage can be traced all the way back to Jamie Lee Curtis' dick.,highindustrial,Raza Syed,03-29-2009 19:36:01,http://s3.amazonaws.com/twitter_production/profile_images/91563586/gulp_normal.jpg
1417920529,"The Chinese say ""The best time to plant a tree was always 20 years ago. The second best time is always today."" -NTFU",GoodVibeCoach,Jeannette Maw,03-30-2009 07:17:00,http://s3.amazonaws.com/twitter_production/profile_images/57592859/crop_coach_pic2_normal.jpg
1420238609,@pwarn Asking why GoDaddy is scummy is like asking Mrs. Lincoln why she didn’t enjoy the play.,gruber,John Gruber,03-30-2009 14:08:35,http://s3.amazonaws.com/twitter_production/profile_images/102352863/gruber-sxsw-portrait_normal.png
1422488836,Walking a dog for the first time in my life.,essl,Mike Essl,03-30-2009 21:29:26,http://s3.amazonaws.com/twitter_production/profile_images/58405580/essl_twit_normal.png
1422546451,"Received a twittydoo from her majesty Queen Isabela. What a nag. ""More gold, more slaves!"" One can only wonder what she will do with it all.",Megustaelonline,Jon Brown,03-30-2009 21:43:35,http://s3.amazonaws.com/twitter_production/profile_images/115494820/conquistador_normal.jpg
1422774477,"When you're Paris Hilton, your oyster is the world's ashtray.",highindustrial,Raza Syed,03-30-2009 22:44:47,http://s3.amazonaws.com/twitter_production/profile_images/91563586/gulp_normal.jpg
1423413807,Just realizing how many more details I understand from the Fishscale album as a result of The Wire #notgangsta,formalplay,formalplay,03-31-2009 02:29:54,http://s3.amazonaws.com/twitter_production/profile_images/17706772/formalplay_normal.jpg
1423560197,"yeah, well, guess what. MY BALLS are a hot new social media platform. just a few invites left. ladies.",cluckcluckers,dr. casey hall,03-31-2009 03:26:40,http://s3.amazonaws.com/twitter_production/profile_images/20067372/twit_normal.gif
1424001703,"Something smells nice but I can't identify it."" ""It's probably my womanly musk."" ""No, I know what a wharf smells like.",CcSteff,Stephanie,03-31-2009 05:36:06,http://s3.amazonaws.com/twitter_production/profile_images/63340206/twittah_normal.jpg
1427616981,"Time travel meeting is two days ago, if you feel like stopping by.",Just_Alison,Alison Agosti,03-31-2009 16:02:36,http://s3.amazonaws.com/twitter_production/profile_images/106110778/MyPicture_normal.jpg
1428152208,correction OH: usually i have to pay to be degrading to women,nothelga,jody,03-31-2009 17:40:25,http://s3.amazonaws.com/twitter_production/profile_images/31887672/Photo_14_normal.jpg
1429494052,Most professional and personal misery is a direct result of someone choosing to stop talking.,rands,rands,03-31-2009 21:51:18,http://s3.amazonaws.com/twitter_production/profile_images/78687018/rands-better-05_normal.png
1429539097,shaq is the sideways trucker cap of twitter,cluckcluckers,dr. casey hall,03-31-2009 22:02:04,http://s3.amazonaws.com/twitter_production/profile_images/20067372/twit_normal.gif
1429877076,"made a nightcap by finishing off everything left in the liquor nook: bloody mary mix, goldschlager, and bart simpson butterfinger liqueur.",cluckcluckers,dr. casey hall,03-31-2009 23:33:51,http://s3.amazonaws.com/twitter_production/profile_images/20067372/twit_normal.gif
1430540501,a true fact: jon brion composed the entire synecdoche soundtrack with a third of a piano and one violin string.,cluckcluckers,dr. casey hall,04-01-2009 03:23:15,http://s3.amazonaws.com/twitter_production/profile_images/20067372/twit_normal.gif
1434097965,When I was a little boy I was convinced that I controlled the wind. I just went outside and remembered how fun that was. Kites soon.,theoddist,John Tenney,04-01-2009 14:09:23,http://s3.amazonaws.com/twitter_production/profile_images/100691321/john_normal.jpg
1434489950,Sometimes I get the feeling Robert Oppenheimer would name-check Madonna instead of Shiva if he were alive today.,highindustrial,Raza Syed,04-01-2009 15:13:34,http://s3.amazonaws.com/twitter_production/profile_images/91563586/gulp_normal.jpg
1436280374,Okay. You pull the 18 inches of unraveled tampon from the dog's ass and I'll scream in horror. Ready? Go.,GerReeHinshaw,GerRee Hinshaw,04-01-2009 20:50:43,http://s3.amazonaws.com/twitter_production/profile_images/93223580/twitter_normal.jpg
1439003678,"""A plant, a shark, a ball, a plant, a taco truck.  There's your f*cking mobile media plan."" @slavin is the best.  #PSFK",pheezy,evan cordes,04-02-2009 08:38:41,http://s3.amazonaws.com/twitter_production/profile_images/16223042/51035644690_N01_normal.jpg
1442613715,"converted to judaism for april fools, and right when the mohel was about to do the circumcision i was all SYKE and roasted a ham IN HIS FACE",cluckcluckers,dr. casey hall,04-02-2009 19:05:31,http://s3.amazonaws.com/twitter_production/profile_images/20067372/twit_normal.gif
1442719829,Ok @jm3 was right. I am addicted to Four Square.,cyantist,Cyan Banister,04-02-2009 19:25:18,http://s3.amazonaws.com/twitter_production/profile_images/76929712/cyanicon_normal.jpg
1450106211,My mother enjoys Showtime's The Tudors. Showtime's The Tudors is essentially wall-to-wall stone-cold hate-fucking. What are you suggesting?,highindustrial,Raza Syed,04-03-2009 22:03:43,http://s3.amazonaws.com/twitter_production/profile_images/91563586/gulp_normal.jpg
1452491408,"Nuts belong in your mom's mouth, not in my fucking cookies. Quit crying. Girl Scouts aren't allowed to cry.",Just_Alison,Alison Agosti,04-04-2009 10:37:11,http://s3.amazonaws.com/twitter_production/profile_images/106110778/MyPicture_normal.jpg
1455193575,RT @awryone: I just lied to my mother so creatively my mouth opened an Etsy account.,BestAt,BestAt: The Best @'s,04-04-2009 20:28:33,http://s3.amazonaws.com/twitter_production/profile_images/127531855/BestAt_Bird_normal.png
1458525575,Watching Skins. S02E03. Freelancing my face off. Got busted eating donuts on the street by @kosta.,essl,Mike Essl,04-05-2009 12:50:58,http://s3.amazonaws.com/twitter_production/profile_images/58405580/essl_twit_normal.png
1458971513,jm3 = awesomeness #waywardyouth #gossipgirl #thegreatestopulence,nanaenay,ranae heuer,04-05-2009 14:21:18,http://s3.amazonaws.com/twitter_production/profile_images/17150672/wine_normal.jpg
1459128213,"@nicktionary kebabs & port was a typical Sun.,Mon.,Tues. dinner at my house growing up...the rest of the week was just meatloaf and gravy.",theoddist,John Tenney,04-05-2009 14:52:41,http://s3.amazonaws.com/twitter_production/profile_images/100691321/john_normal.jpg
1459852319,"oatmeal, eggs, noisemakers, PS1, pool, Anger, bookshop, diner, records, yarn, fertile crescent, oliveros, deep listening, kombucha, herbs.",pheezy,evan cordes,04-05-2009 17:23:05,http://s3.amazonaws.com/twitter_production/profile_images/16223042/51035644690_N01_normal.jpg
1465348765,"My scotch has arrived, perfectly packaged in a million packing peanuts and bubble tape, from http://thewhiskyexchange.com!  So excited!",cousinwil,Wil,04-06-2009 14:09:09,http://s3.amazonaws.com/twitter_production/profile_images/93562863/heavenly_icon_normal.jpg
1470954973,"My waxer just used a wax that smells like freshly brewed expresso. My vagina is extremely focused right now, ready to tackle a big project.",Jessabelle2o7,Jessabelle,04-07-2009 10:55:11,http://s3.amazonaws.com/twitter_production/profile_images/66154976/Mini_Me_normal.jpg
1471931857,"It helps to think of CS4 as an art-piece, like a chair made of razor blades some twat built to ""challenge our conceptions"" about furniture.",dwineman,Dan Wineman,04-07-2009 13:39:28,http://s3.amazonaws.com/twitter_production/profile_images/101324899/slugcrossing_normal.png
1473515018,Have you ever gotten so carried away by a project that it scares you a bit? I've been sewing all night and made a little vest for a pear.,Jessabelle2o7,Jessabelle,04-07-2009 18:20:31,http://s3.amazonaws.com/twitter_production/profile_images/66154976/Mini_Me_normal.jpg
1474707414,"@eddiemczee u lock justice, the bicyclist's revenge",alexchoi,alexchoi,04-07-2009 22:03:23,http://s3.amazonaws.com/twitter_production/profile_images/15268462/97263867_N00_normal.jpg
1477321903,"Yo momma so recursive, when she looked up fractal in the dictionary there was a picture of her looking up fractal in the dictionary.",dwineman,Dan Wineman,04-08-2009 08:52:52,http://s3.amazonaws.com/twitter_production/profile_images/101324899/slugcrossing_normal.png
1478052968,"I try hard not to / kill live things but I'll see you/ in hell, pantry moths",momku,Momku,04-08-2009 10:59:01,http://s3.amazonaws.com/twitter_production/profile_images/18847342/kanji_mother_normal.jpg
1478101184,"It's weird how pro-family groups go after people with families instead of attacking, like, orphans.",CcSteff,Stephanie,04-08-2009 11:06:51,http://s3.amazonaws.com/twitter_production/profile_images/63340206/twittah_normal.jpg
1480234558,It might be impossible to design a book with no manuscript and no images. Even harder when your computer won’t turn on.,essl,Mike Essl,04-08-2009 17:19:25,http://s3.amazonaws.com/twitter_production/profile_images/58405580/essl_twit_normal.png
1481251086,"OH: ""Shameful sex, the best motivator of all! #awkwardsex""",cousinwil,Wil,04-08-2009 20:35:51,http://s3.amazonaws.com/twitter_production/profile_images/93562863/heavenly_icon_normal.jpg
1481273368,If (alex.exercise == nil and alex.eat!(Bouchon.baked_goods)) then alex.ass = FAT end,alexchoi,alexchoi,04-08-2009 20:40:13,http://s3.amazonaws.com/twitter_production/profile_images/15268462/97263867_N00_normal.jpg
1481408182,By definition all fish sex is bukkake.,highindustrial,Raza Syed,04-08-2009 21:07:37,http://s3.amazonaws.com/twitter_production/profile_images/91563586/gulp_normal.jpg
1481449375,"If anyone just now witnessed a purple blur on 2nd, that was me going for the 38. It was not the pigeon man.",takeitez,Lady Naylon,04-08-2009 21:16:12,http://s3.amazonaws.com/twitter_production/profile_images/54183560/scarfthumb_normal.jpg
1481454807,"i... i think i LIKE like you, twitter. let's go smoke cigarettes and awkwardly grope at each other behind the gym.",cluckcluckers,dr. casey hall,04-08-2009 21:17:21,http://s3.amazonaws.com/twitter_production/profile_images/20067372/twit_normal.gif
1481757843,"fast forward sixty years, i am wearing several knit vests, slippers. ""these tweets...they're all i have."" i gather them up, crawl into bed.",cluckcluckers,dr. casey hall,04-08-2009 22:28:00,http://s3.amazonaws.com/twitter_production/profile_images/20067372/twit_normal.gif
1484383207,(+) delicious salmon breakfast (-) 8 cats follow me onto muni,alexchoi,alexchoi,04-09-2009 09:17:11,http://s3.amazonaws.com/twitter_production/profile_images/15268462/97263867_N00_normal.jpg
1485564465,"RT @robertgorell, ""Your business card is CRAP!"" http://bit.ly/4lap (via @kosta)",jeffheuer,Jeff Heuer,04-09-2009 12:39:43,http://s3.amazonaws.com/twitter_production/profile_images/62697988/profile_normal.jpg
1486943163,People value their weekends.  On a related note: no one wants to build a robot with me this weekend.,Just_Alison,Alison Agosti,04-09-2009 16:38:43,http://s3.amazonaws.com/twitter_production/profile_images/106110778/MyPicture_normal.jpg
1487754900,I Love Everybody #vicodinworks (at BH23 Skate Slope),jm3,John Manoogian III,04-09-2009 19:05:36,http://s3.amazonaws.com/twitter_production/profile_images/52652241/THE_STREETS_WILL_RUN_RED_WITH_GOLD_normal.png
1490186243,at what age are pillow forts immature? 14? ok. at what age are pillow mansions immature? never. that's right.,baileygenine,Bailey,04-10-2009 06:14:48,http://s3.amazonaws.com/twitter_production/profile_images/126059868/bgs7_normal.jpg
1490578269,"My card is die-cut, my card is foil stamped, my card is embossed. Crowds guaranteed -- What do you do guaranteed?' http://bit.ly/B0PX",amadad,Ali Madad,04-10-2009 07:28:05,http://s3.amazonaws.com/twitter_production/profile_images/59744651/n580600538_1587844_5163_normal.jpg
1490846929,"They should consider changing  ""He is Risen"" to ""He is Riesen."" A milk chocolate savior would be so much more appealing than a bready one.",antichrista,Christa Mrgan,04-10-2009 08:11:55,http://s3.amazonaws.com/twitter_production/profile_images/63373297/twitterpic2_normal.jpg
1491156615,Coffee w/Mom and her friend who describes herself as having been 'one of the biggest names in daytime',JackPine,jack pine,04-10-2009 09:00:01,http://s3.amazonaws.com/twitter_production/profile_images/22084552/profile_normal.gif
1493120489,Can you really win money playing tic tac toe against a live chicken at Greektown Casino? Did I just hear that on the radio? #detroit,kosta,Kosta Stratigos,04-10-2009 14:12:13,http://s3.amazonaws.com/twitter_production/profile_images/20794332/the_bandit_normal.jpg
1493542110,"Sad that I'll be spending Easter alone. I don't think all the webcam boobie pics in the world could cheer me up. I mean, you can try.",erikprice,Erik Price,04-10-2009 15:30:42,http://s3.amazonaws.com/twitter_production/profile_images/76272543/twittericon2_normal.jpg
1493757584,"...the ""long tail"" of wine flavor/aroma tags: chicken coop, onion rings, scrapple, ewe milk, pebbles, hash, shakespeare, GRAPE-NUTZ.COM",jeffheuer,Jeff Heuer,04-10-2009 16:13:52,http://s3.amazonaws.com/twitter_production/profile_images/62697988/profile_normal.jpg
1495337993,"OH: ""Shaving your own cookie is uncivilized.""",highindustrial,Raza Syed,04-10-2009 21:31:56,http://s3.amazonaws.com/twitter_production/profile_images/91563586/gulp_normal.jpg
1499348571,"In the time it takes me to wash my long hair and shave my legs, Jim only manages to wash his balls. Twice.",CcSteff,Stephanie,04-11-2009 14:54:20,http://s3.amazonaws.com/twitter_production/profile_images/63340206/twittah_normal.jpg
